playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,IBB,HBP,SH,SF,GIDP
alomaro01,1995,1,TOR,AL,130,517,71,155,24,7,13,66,30,3,47,45,0.3,3,0,6,7,16
alomasa02,1995,1,CLE,AL,66,203,32,61,6,0,10,35,3,1,7,26,0.3,0,3,4,1,8
aloumo01,1995,1,MON,NL,93,344,48,94,22,0,14,58,4,3,29,56,0.273,6,9,0,4,9
alvarta01,1995,1,MON,NL,8,12,1,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0
alvarwi01,1995,1,CHA,AL,29,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
amarari01,1995,1,SEA,AL,90,238,45,67,14,2,2,19,21,2,21,33,0.282,0,1,1,0,3
amaroru02,1995,1,CLE,AL,28,60,5,12,3,0,1,7,1,3,4,6,0.2,0,2,2,0,1
anderbr01,1995,1,BAL,AL,143,554,108,145,33,10,16,64,26,7,87,111,0.262,4,10,4,2,3
anderbr02,1995,1,CAL,AL,18,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
anderga01,1995,1,CAL,AL,106,374,50,120,19,1,16,69,6,2,19,65,0.321,4,1,2,4,8
andersc01,1995,1,KCA,AL,6,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
andresh01,1995,1,MON,NL,84,220,27,47,10,1,8,31,1,1,17,68,0.214,2,1,1,2,4
andujlu01,1995,1,CHA,AL,5,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
anthoer01,1995,1,CIN,NL,47,134,19,36,6,0,5,23,2,1,13,30,0.269,2,0,0,3,1
appieke01,1995,1,KCA,AL,31,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
aquinlu01,1995,1,MON,NL,29,3,0,1,0,0,0,0,0,0,1,1,0.333,0,0,0,0,0
aquinlu01,1995,2,SFN,NL,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ariasal01,1995,1,FLO,NL,94,216,22,58,9,2,3,26,1,0,22,20,0.269,1,2,3,3,8
arochre01,1995,1,SLN,NL,41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ashbyan01,1995,1,SDN,NL,31,49,2,8,1,0,0,3,1,0,1,24,0.163,0,0,17,0,0
ashlebi01,1995,1,LAN,NL,81,215,17,51,5,0,8,27,0,0,25,88,0.237,4,2,0,2,8
assenpa01,1995,1,CLE,AL,47,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
astacpe01,1995,1,LAN,NL,48,24,0,3,1,0,0,0,0,0,1,9,0.125,0,0,2,0,1
auderi01,1995,1,PIT,NL,42,109,10,27,8,0,2,19,1,2,6,20,0.248,0,0,0,0,4
aurilri01,1995,1,SFN,NL,9,19,4,9,3,0,2,4,1,0,1,2,0.474,0,0,1,1,1
ausanjo01,1995,1,NYA,AL,28,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
ausmubr01,1995,1,SDN,NL,103,328,44,96,16,4,5,34,16,5,31,56,0.293,3,2,4,4,6
averyst01,1995,1,ATL,NL,29,53,4,11,1,1,2,4,0,0,1,17,0.208,0,0,8,1,0
ayalabo01,1995,1,SEA,AL,63,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
baergca01,1995,1,CLE,AL,135,557,87,175,28,2,15,90,11,2,35,31,0.314,6,3,0,5,15
bagweje01,1995,1,HOU,NL,114,448,88,130,29,0,21,87,12,5,79,102,0.29,12,6,0,6,9
baileco01,1995,1,SLN,NL,3,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
bailero01,1995,1,COL,NL,39,16,2,2,0,0,0,1,0,0,1,3,0.125,0,0,3,0,0
baineha01,1995,1,BAL,AL,127,385,60,115,19,1,24,63,0,2,70,45,0.299,13,0,0,4,17
bakersc01,1995,1,OAK,AL,1,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
baldwja01,1995,1,CHA,AL,6,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
bankhsc01,1995,1,NYA,AL,20,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
bankswi01,1995,1,CHN,NL,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bankswi01,1995,2,LAN,NL,6,8,1,1,0,0,0,0,0,0,1,4,0.125,0,1,1,0,0
bankswi01,1995,3,FLO,NL,12,17,1,6,1,0,0,1,0,0,0,4,0.353,0,0,0,0,0
barbebr01,1995,1,BAL,AL,90,237,32,57,14,0,2,25,3,3,36,50,0.241,0,6,6,3,6
barbebr02,1995,1,SLN,NL,9,8,0,1,0,0,0,0,0,0,1,2,0.125,0,0,0,0,0
barkbr01,1995,1,BOS,AL,3,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
barryje01,1995,1,NYN,NL,15,15,2,2,1,0,0,0,0,0,1,8,0.133,0,0,0,0,0
bartosh01,1995,1,SFN,NL,52,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,1,0,0
basske01,1995,1,BAL,AL,111,295,32,72,12,0,5,32,8,8,24,47,0.244,0,2,4,2,15
batesja01,1995,1,COL,NL,116,322,42,86,17,4,8,46,3,6,42,70,0.267,3,2,2,0,4
battlal01,1995,1,SLN,NL,61,118,13,32,5,0,0,2,3,3,15,26,0.271,0,1,3,0,0
battlho01,1995,1,TOR,AL,9,15,3,3,0,0,0,0,1,0,4,8,0.2,0,0,0,0,0
bautida01,1995,1,DET,AL,89,271,28,55,9,0,7,27,4,1,12,68,0.203,0,0,6,0,6
bautijo01,1995,1,SFN,NL,52,18,0,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0
beanbi01,1995,1,SDN,NL,4,7,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0
beckeri01,1995,1,MIN,AL,106,392,45,93,15,1,2,33,8,9,34,95,0.237,0,4,6,2,9
beckro01,1995,1,SFN,NL,60,3,0,1,0,0,0,0,0,0,0,1,0.333,0,0,0,0,0
bedrost01,1995,1,ATL,NL,29,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
belchti01,1995,1,SEA,AL,28,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
belinst01,1995,1,BOS,AL,63,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
bellda01,1995,1,CLE,AL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bellda01,1995,2,SLN,NL,39,144,13,36,7,2,2,19,1,2,4,25,0.25,0,2,0,1,0
bellde01,1995,1,HOU,NL,112,452,63,151,21,2,8,86,27,9,33,71,0.334,2,8,0,6,10
belleal01,1995,1,CLE,AL,143,546,121,173,52,1,50,126,5,2,73,80,0.317,5,6,0,4,24
bellira01,1995,1,ATL,NL,75,180,12,40,2,1,0,7,2,2,6,28,0.222,2,2,4,0,4
bellja01,1995,1,PIT,NL,138,530,79,139,28,4,13,55,2,5,55,110,0.262,1,4,3,1,13
bellju01,1995,1,BOS,AL,17,26,7,4,2,0,1,2,0,0,2,10,0.154,0,0,0,1,0
beltres01,1995,1,TEX,AL,54,92,7,20,8,0,0,7,0,0,4,15,0.217,0,0,3,0,1
benarma01,1995,1,SFN,NL,13,34,5,13,2,0,1,4,1,0,1,7,0.382,0,0,0,0,1
benesal01,1995,1,SLN,NL,3,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
benesan01,1995,1,SDN,NL,19,40,2,6,1,0,0,3,0,0,1,18,0.15,0,0,3,0,1
benesan01,1995,2,SEA,AL,12,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
benitar01,1995,1,BAL,AL,44,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
benitya01,1995,1,MON,NL,14,39,8,15,2,1,2,7,0,2,1,7,0.385,0,0,0,0,1
benjami01,1995,1,SFN,NL,68,186,19,41,6,0,3,12,11,1,8,51,0.22,3,1,7,0,3
benneer01,1995,1,CAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
bennega01,1995,1,PHI,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
benzito01,1995,1,SFN,NL,9,10,2,2,0,0,1,2,0,0,2,3,0.2,1,0,0,1,0
bereja01,1995,1,CHA,AL,27,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
bergmse01,1995,1,DET,AL,28,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
berroge01,1995,1,OAK,AL,141,546,87,152,22,3,22,88,7,4,63,98,0.278,2,1,0,6,12
berryda01,1995,1,CIN,NL,34,82,6,15,3,0,2,11,0,0,10,19,0.183,2,0,1,4,3
berryse01,1995,1,MON,NL,103,314,38,100,22,1,14,55,3,8,25,53,0.318,1,2,2,5,5
bertomi01,1995,1,CHA,AL,4,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
beruman01,1995,1,SDN,NL,37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bicheda01,1995,1,COL,NL,139,579,102,197,38,2,40,128,13,9,22,96,0.34,5,4,0,7,16
bielemi01,1995,1,CAL,AL,22,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
biggicr01,1995,1,HOU,NL,141,553,123,167,30,2,22,77,33,8,80,85,0.302,1,22,11,7,6
birkbmi01,1995,1,NYN,NL,4,6,1,2,0,0,0,0,0,0,1,1,0.333,0,1,1,0,0
blackbu02,1995,1,CLE,AL,11,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
blairwi01,1995,1,SDN,NL,40,24,2,0,0,0,0,1,0,0,1,17,0,0,0,4,0,0
blausje01,1995,1,ATL,NL,115,431,60,91,16,2,12,31,8,5,57,107,0.211,2,12,2,2,6
blomdbe01,1995,1,DET,AL,14,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
blowemi01,1995,1,SEA,AL,134,439,59,113,24,1,23,96,2,1,53,128,0.257,0,0,3,3,18
bochtdo01,1995,1,SDN,NL,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boehrbr01,1995,1,NYA,AL,7,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
boevejo01,1995,1,DET,AL,60,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
bogarti01,1995,1,NYN,NL,78,145,17,42,7,0,1,21,1,0,9,25,0.29,0,0,2,1,2
boggswa01,1995,1,NYA,AL,126,460,76,149,22,4,5,63,1,1,74,50,0.324,5,0,0,7,13
bohanbr01,1995,1,DET,AL,52,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
boltoro01,1995,1,CHA,AL,8,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
bondsba01,1995,1,SFN,NL,144,506,109,149,30,7,33,104,31,10,120,83,0.294,22,5,0,4,12
bonesri01,1995,1,ML4,AL,32,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
bonilbo01,1995,1,NYN,NL,80,317,49,103,25,4,18,53,0,3,31,48,0.325,10,1,0,2,11
bonilbo01,1995,2,BAL,AL,61,237,47,79,12,4,10,46,0,2,23,31,0.333,0,1,0,2,11
boonebr01,1995,1,CIN,NL,138,513,63,137,34,2,15,68,5,1,41,84,0.267,0,6,5,5,14
borbope02,1995,1,ATL,NL,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bordepa01,1995,1,KCA,AL,52,143,14,33,8,1,4,13,0,0,7,22,0.231,1,0,0,0,1
bordepa01,1995,2,HOU,NL,11,35,1,4,0,0,0,0,0,0,2,7,0.114,1,0,0,0,2
bordimi01,1995,1,OAK,AL,126,428,46,113,13,0,8,44,11,3,35,48,0.264,2,5,7,3,8
borlato02,1995,1,PHI,NL,50,5,1,1,0,0,0,1,0,0,0,1,0.2,0,0,0,1,0
borowjo01,1995,1,BAL,AL,6,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
bosioch01,1995,1,SEA,AL,31,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
boskish01,1995,1,CAL,AL,20,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
bottari01,1995,1,PHI,NL,62,5,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0
bowenry01,1995,1,FLO,NL,4,6,1,2,0,0,0,0,0,0,0,3,0.333,0,0,0,0,0
bradste01,1995,1,SLN,NL,19,44,6,10,1,1,0,2,1,2,2,10,0.227,0,0,0,0,0
bradydo01,1995,1,CHA,AL,12,21,4,4,1,0,0,3,0,1,2,4,0.19,0,0,0,0,1
braggda01,1995,1,SEA,AL,52,145,20,34,5,1,3,12,9,0,18,37,0.234,1,4,1,2,2
brandma01,1995,1,TEX,AL,11,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
bransje01,1995,1,CIN,NL,122,331,43,86,18,2,12,45,2,1,44,69,0.26,14,2,1,6,9
brantje01,1995,1,CIN,NL,56,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
brewebi01,1995,1,KCA,AL,48,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
brewija01,1995,1,SFN,NL,14,23,3,5,0,0,0,1,0,0,0,7,0.217,0,0,4,0,0
briscjo01,1995,1,OAK,AL,16,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
britobe01,1995,1,MIN,AL,5,5,1,1,0,0,1,1,0,0,0,3,0.2,0,1,0,0,1
britojo01,1995,1,COL,NL,18,51,5,11,3,0,0,7,1,0,2,17,0.216,0,1,1,0,1
brocado01,1995,1,HOU,NL,37,16,3,4,0,1,0,1,0,0,0,5,0.25,0,0,4,0,0
brognri01,1995,1,NYN,NL,134,495,72,143,27,2,22,76,0,0,39,111,0.289,7,2,2,2,10
bronkje01,1995,1,ML4,AL,8,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
brosisc01,1995,1,OAK,AL,123,389,69,102,19,2,17,46,4,2,41,67,0.262,0,8,1,4,5
brownja03,1995,1,BAL,AL,18,27,2,4,1,0,0,1,1,1,7,9,0.148,0,0,3,0,0
brownje01,1995,1,FLO,NL,77,184,21,47,4,0,1,17,1,1,25,20,0.255,0,1,9,1,7
brownke01,1995,1,BAL,AL,26,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
brownto05,1995,1,KCA,AL,2,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
brumfja01,1995,1,PIT,NL,116,402,64,109,23,2,4,26,22,12,37,71,0.271,0,5,0,1,3
brumlmi02,1995,1,HOU,NL,18,18,1,1,0,0,1,2,1,0,0,6,0.056,0,0,0,0,0
bruskji01,1995,1,LAN,NL,9,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
buechst01,1995,1,CHN,NL,32,106,10,20,2,0,1,9,0,0,11,19,0.189,0,0,1,0,1
buechst01,1995,2,TEX,AL,9,24,0,3,0,0,0,0,0,0,4,3,0.125,1,0,0,0,0
buforda01,1995,1,BAL,AL,24,32,6,2,0,0,0,2,3,1,6,7,0.063,0,0,3,1,0
buforda01,1995,2,NYN,NL,44,136,24,32,5,0,4,12,7,7,19,28,0.235,0,5,0,2,3
buhneja01,1995,1,SEA,AL,126,470,86,123,23,0,40,121,0,1,60,120,0.262,7,1,2,6,15
bullesc01,1995,1,CHN,NL,104,150,19,41,5,7,3,22,8,3,12,30,0.273,2,1,1,0,4
bulliji01,1995,1,CHN,NL,25,47,1,6,3,0,0,5,0,0,5,16,0.128,0,0,8,2,1
bunchme01,1995,1,KCA,AL,13,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
burbada01,1995,1,SFN,NL,37,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
burbada01,1995,2,CIN,NL,15,15,2,1,0,0,0,0,0,0,3,9,0.067,0,0,4,0,0
burgoen01,1995,1,SFN,NL,5,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
burkejo03,1995,1,FLO,NL,31,66,3,7,1,0,0,3,0,0,2,23,0.106,0,1,4,0,1
burksel01,1995,1,COL,NL,103,278,41,74,10,6,14,49,7,3,39,72,0.266,0,2,1,1,7
burnije01,1995,1,CLE,AL,9,7,4,4,1,0,0,0,0,0,0,0,0.571,0,0,0,0,0
burrote01,1995,1,TEX,AL,28,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
buschmi01,1995,1,LAN,NL,13,17,3,4,0,0,3,6,0,0,0,7,0.235,0,0,0,0,0
butchmi01,1995,1,CAL,AL,40,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
butlebr01,1995,1,NYN,NL,90,367,54,114,13,7,1,25,21,7,43,42,0.311,2,0,6,2,4
butlebr01,1995,2,LAN,NL,39,146,24,40,5,2,0,13,11,1,24,9,0.274,0,0,4,4,1
byrdpa01,1995,1,NYN,NL,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cacered01,1995,1,KCA,AL,55,117,13,28,6,2,1,17,2,2,8,15,0.239,0,1,3,1,3
camermi01,1995,1,CHA,AL,28,38,4,7,2,0,1,2,0,0,3,15,0.184,0,0,3,0,0
caminke01,1995,1,SDN,NL,143,526,74,159,33,0,26,94,12,5,69,94,0.302,8,1,0,6,11
campbke01,1995,1,MIN,AL,6,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
candito01,1995,1,LAN,NL,30,55,2,6,0,0,0,2,0,0,3,16,0.109,0,0,5,0,1
cangejo01,1995,1,HOU,NL,90,201,46,64,5,2,2,18,21,5,48,42,0.318,2,4,2,1,3
cansejo01,1995,1,BOS,AL,102,396,64,121,25,1,24,81,4,0,42,93,0.306,4,7,0,5,9
carabra01,1995,1,SLN,NL,34,99,10,20,4,1,2,3,3,2,6,33,0.202,0,3,2,0,1
carmora01,1995,1,SEA,AL,15,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
carragi01,1995,1,TOR,AL,12,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
carrahe01,1995,1,CIN,NL,64,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
carrch02,1995,1,FLO,NL,105,308,54,70,20,0,2,20,25,11,46,49,0.227,1,2,7,2,2
carrema01,1995,1,SFN,NL,117,396,53,119,24,0,17,65,0,1,23,37,0.301,1,4,0,3,7
cartean01,1995,1,PHI,NL,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cartejo01,1995,1,TOR,AL,139,558,70,141,23,0,25,76,12,1,37,87,0.253,5,3,0,5,11
casiala01,1995,1,CHN,NL,42,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
castepe01,1995,1,COL,NL,4,5,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0
castial01,1995,1,NYN,NL,13,29,2,3,0,0,0,0,1,0,3,9,0.103,0,1,0,0,0
castifr01,1995,1,CHN,NL,29,59,1,6,0,0,0,1,0,0,3,25,0.102,0,0,7,0,0
castito02,1995,1,TOR,AL,55,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
castivi02,1995,1,COL,NL,139,527,82,163,34,2,32,90,2,8,30,87,0.309,2,4,4,6,15
castrju01,1995,1,LAN,NL,11,4,0,1,0,0,0,0,0,0,1,1,0.25,0,0,0,0,0
cedenan01,1995,1,SDN,NL,120,390,42,82,16,2,6,31,5,3,28,92,0.21,7,5,0,1,12
cedendo01,1995,1,TOR,AL,51,161,18,38,6,1,4,14,0,1,10,35,0.236,0,2,1,0,3
cedenro01,1995,1,LAN,NL,40,42,4,10,2,0,0,3,1,0,3,10,0.238,0,0,0,1,1
chambwe01,1995,1,BOS,AL,19,42,4,5,1,0,1,1,1,0,3,11,0.119,0,0,0,0,2
charlno01,1995,1,PHI,NL,25,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
charlno01,1995,2,SEA,AL,30,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
chrisja01,1995,1,PIT,NL,63,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
chrismi02,1995,1,DET,AL,36,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
cianfar01,1995,1,SDN,NL,51,118,22,31,7,0,5,31,0,2,11,28,0.263,1,2,0,1,3
cirilje01,1995,1,ML4,AL,125,328,57,91,19,4,9,39,7,2,47,42,0.277,0,4,1,4,8
clarkda05,1995,1,PIT,NL,77,196,30,55,6,0,4,24,3,3,24,38,0.281,1,1,0,2,9
clarkje01,1995,1,MIN,AL,36,109,17,37,8,3,3,15,3,0,2,11,0.339,0,1,0,1,5
clarkma01,1995,1,CLE,AL,22,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
clarkph02,1995,1,SDN,NL,75,97,12,21,3,0,2,7,0,2,8,18,0.216,1,1,0,2,3
clarkte01,1995,1,ATL,NL,3,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
clarkte01,1995,2,BAL,AL,38,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
clarkto02,1995,1,DET,AL,27,101,10,24,5,1,3,11,0,0,8,30,0.238,0,0,0,0,2
clarkwi02,1995,1,TEX,AL,123,454,85,137,27,3,16,92,0,1,68,50,0.302,6,4,0,11,7
claytro01,1995,1,SFN,NL,138,509,56,124,29,3,5,58,24,9,38,109,0.244,1,3,4,3,7
clemero02,1995,1,BOS,AL,23,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
clontbr01,1995,1,ATL,NL,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colbrgr01,1995,1,FLO,NL,138,528,70,146,22,1,23,89,11,3,22,69,0.277,4,6,0,4,15
coleal01,1995,1,MIN,AL,28,79,10,27,3,2,1,14,1,3,8,15,0.342,0,1,2,0,0
colemvi01,1995,1,KCA,AL,75,293,39,84,13,4,4,20,26,9,27,48,0.287,1,1,2,1,7
colemvi01,1995,2,SEA,AL,40,162,27,47,10,2,1,9,16,7,10,32,0.29,1,1,3,0,1
colesda01,1995,1,SLN,NL,63,138,13,31,7,0,3,16,0,0,16,20,0.225,1,3,0,1,1
coneda01,1995,1,TOR,AL,17,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
coneda01,1995,2,NYA,AL,13,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
coninje01,1995,1,FLO,NL,133,483,72,146,26,2,25,105,2,0,66,94,0.302,5,1,0,12,13
conveji01,1995,1,SEA,AL,6,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
conveji01,1995,2,KCA,AL,9,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
cookde01,1995,1,CLE,AL,11,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
cookde01,1995,2,TEX,AL,35,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
cooksbr01,1995,1,KCA,AL,22,35,2,5,1,0,0,5,1,0,2,7,0.143,0,0,1,0,0
coomero01,1995,1,MIN,AL,37,101,15,26,3,1,5,19,0,1,9,11,0.257,0,1,0,0,9
coopesc01,1995,1,SLN,NL,118,374,29,86,18,2,3,40,0,3,49,85,0.23,3,3,0,4,9
corajo01,1995,1,SEA,AL,120,427,64,127,19,2,3,39,18,7,37,31,0.297,0,6,13,4,8
cordewi01,1995,1,MON,NL,131,514,64,147,35,2,10,49,9,5,36,88,0.286,4,9,1,4,11
cordoma01,1995,1,MIN,AL,137,512,81,142,27,4,24,84,20,7,52,111,0.277,1,10,0,5,10
cormirh01,1995,1,BOS,AL,48,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
cornebr01,1995,1,TOR,AL,5,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
cornere01,1995,1,MON,NL,8,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
cornere01,1995,2,NYN,NL,10,20,0,2,0,0,0,0,0,0,0,7,0.1,0,0,0,0,0
correro01,1995,1,CAL,AL,14,21,3,5,1,1,0,3,0,0,0,5,0.238,0,0,1,0,1
corsiji01,1995,1,OAK,AL,38,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
counscr01,1995,1,COL,NL,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
courtjo01,1995,1,CIN,NL,1,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
coxda01,1995,1,TOR,AL,24,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
crabtti01,1995,1,TOR,AL,31,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
creekdo01,1995,1,SLN,NL,6,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
crometr01,1995,1,SLN,NL,105,345,36,78,19,0,5,18,0,0,14,66,0.226,2,4,1,5,14
cruzfa01,1995,1,OAK,AL,8,23,0,5,0,0,0,5,1,1,3,5,0.217,0,0,2,2,1
cummijo01,1995,1,SEA,AL,4,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
cummijo01,1995,2,LAN,NL,35,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cummimi01,1995,1,PIT,NL,59,152,13,37,7,1,2,15,1,0,13,30,0.243,3,0,0,0,1
curtich01,1995,1,DET,AL,144,586,96,157,29,3,21,67,27,15,70,93,0.268,3,7,0,7,12
cuylemi01,1995,1,DET,AL,41,88,15,18,1,4,0,5,2,1,8,16,0.205,0,0,2,0,0
daalom01,1995,1,LAN,NL,28,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
dalesma01,1995,1,CAL,AL,11,10,1,1,1,0,0,0,0,0,0,2,0.1,0,0,0,0,0
damonjo01,1995,1,KCA,AL,47,188,32,53,11,5,3,23,7,0,12,22,0.282,0,1,2,3,2
darliro01,1995,1,OAK,AL,22,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
darwida01,1995,1,TOR,AL,13,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
darwida01,1995,2,TEX,AL,7,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
daultda01,1995,1,PHI,NL,98,342,44,85,19,3,9,55,3,0,55,52,0.249,2,5,0,2,4
davisch01,1995,1,CAL,AL,119,424,81,135,23,0,20,86,3,3,89,79,0.318,12,0,0,9,12
davisru01,1995,1,NYA,AL,40,98,14,27,5,2,2,12,0,0,10,26,0.276,0,1,0,0,0
davissc01,1995,1,SEA,AL,3,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
davisti01,1995,1,SEA,AL,5,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
dawsoan01,1995,1,FLO,NL,79,226,30,58,10,3,8,37,0,0,9,45,0.257,1,8,0,3,7
